Version	ID	Parent	AbInit	AED	Coverage	Integrity	Unique
r11	PdomMRNAr1.1-00310.1	PdomGene00310	snap	0.08	0.85	0.68	no
r11	PdomMRNAr1.1-00310.2	PdomGene00310	snap	0.05	0.85	0.68	no
r11	PdomMRNAr1.1-00310.3	PdomGene00310	snap	0.59	0.85	0.68	no
r11	PdomMRNAr1.1-00311.1	PdomGene00311	augustus	0.18	0	0	yes
r11	PdomMRNAr1.1-00312.1	PdomGene00312	augustus	0.06	1	0.9	no
r11	PdomMRNAr1.1-00313.1	PdomGene00313	augustus	0.17	0.93	0.87	no
r11	PdomMRNAr1.1-00314.1	PdomGene00314	snap	0.26	0.98	0.88	no
r11	PdomMRNAr1.1-00315.1	PdomGene00315	augustus	0.22	0.99	0.97	no
r11	PdomMRNAr1.1-00316.1	PdomGene00316	genemark	0.19	0.94	0.92	no
r11	PdomMRNAr1.1-00317.1	PdomGene00317	augustus	0.27	0	0	no
r11	PdomMRNAr1.1-00318.1	PdomGene00318	augustus	0.37	1	0.8	no
r11	PdomMRNAr1.1-00319.1	PdomGene00319	snap	0.80	0.88	0.26	no
r11	PdomMRNAr1.1-00320.1	PdomGene00320	augustus	0.52	0.03	0.01	yes
r11	PdomMRNAr1.1-00321.1	PdomGene00321	augustus	0.03	0	0	no
r11	PdomMRNAr1.1-00322.1	PdomGene00322	augustus	0.07	1	0.98	no
r11	PdomMRNAr1.1-00323.1	PdomGene00323	snap	0.05	0.95	0.9	no
r11	PdomMRNAr1.1-00324.1	PdomGene00324	augustus	0.09	0.99	0.99	no
r11	PdomMRNAr1.1-00325.1	PdomGene00325	genemark	0.13	1	0.86	no
r11	PdomMRNAr1.1-00326.1	PdomGene00326	augustus	0.12	1	1	no
r11	PdomMRNAr1.1-00327.1	PdomGene00327	augustus	0.03	1	1	no
r11	PdomMRNAr1.1-00328.1	PdomGene00328	augustus	0.15	1	0.75	no
r11	PdomMRNAr1.1-00329.1	PdomGene00329	augustus	0.16	1	0.88	no
r11	PdomMRNAr1.1-00330.1	PdomGene00330	snap	0.17	0.96	0.81	no
r11	PdomMRNAr1.1-00331.1	PdomGene00331	augustus	0.20	0.99	0.8	no
r11	PdomMRNAr1.1-00332.1	PdomGene00332	augustus	0.14	0.9	0.92	no
r11	PdomMRNAr1.1-00333.1	PdomGene00333	augustus	0.38	1	0.95	no
r11	PdomMRNAr1.1-00334.1	PdomGene00334	snap	0.45	0.96	0.59	no
r11	PdomMRNAr1.1-00335.1	PdomGene00335	augustus	0.35	1	0.94	no
r11	PdomMRNAr1.1-00336.1	PdomGene00336	genemark	0.42	1	1	no
r11	PdomMRNAr1.1-00337.1	PdomGene00337	snap	0.79	0.68	0.2	no
r11	PdomMRNAr1.1-00338.1	PdomGene00338	augustus	0.02	1	0.85	no
r11	PdomMRNAr1.1-00339.1	PdomGene00339	augustus	0.01	1	1	no
r11	PdomMRNAr1.1-00340.1	PdomGene00340	genemark	0.17	1	0.9	no
r11	PdomMRNAr1.1-00341.1	PdomGene00341	snap	0.09	1.15	0.86	no
r11	PdomMRNAr1.1-00342.1	PdomGene00342	snap	0.22	1	1	no
r11	PdomMRNAr1.1-00343.1	PdomGene00343	augustus	0.20	0.97	0.84	no
r11	PdomMRNAr1.1-00344.1	PdomGene00344	snap	0.11	1	0.88	no
r11	PdomMRNAr1.1-00345.1	PdomGene00345	snap	0.21	0.64	0.53	no
r11	PdomMRNAr1.1-00346.1	PdomGene00346	augustus	0.31	1	1	no
r11	PdomMRNAr1.1-00347.1	PdomGene00347	augustus	0.39	0.98	0.99	no
r11	PdomMRNAr1.1-00348.1	PdomGene00348	augustus	0.45	0.92	0.93	no
r11	PdomMRNAr1.1-00349.1	PdomGene00349	augustus	0.00	0.74	0.82	no
r11	PdomMRNAr1.1-00350.1	PdomGene00350	augustus	0.00	1	0.87	no
r11	PdomMRNAr1.1-00351.1	PdomGene00351	augustus	0.38	0.54	0.63	no
r11	PdomMRNAr1.1-00352.1	PdomGene00352	augustus	0.38	0.54	0.63	no
r11	PdomMRNAr1.1-00353.1	PdomGene00353	genemark	0.54	0.12	0.04	yes
r11	PdomMRNAr1.1-00354.1	PdomGene00354	augustus	0.00	1	0.86	no
r11	PdomMRNAr1.1-00355.1	PdomGene00355	genemark	0.13	1	1	no
r11	PdomMRNAr1.1-00356.1	PdomGene00356	augustus	0.10	0.99	0.71	no
r11	PdomMRNAr1.1-00357.1	PdomGene00357	augustus	0.24	1	1	no
r11	PdomMRNAr1.1-00358.1	PdomGene00358	snap	0.41	0.7	0.25	no
r11	PdomMRNAr1.1-00359.1	PdomGene00359	augustus	0.33	1	1	no
r11	PdomMRNAr1.1-00360.1	PdomGene00360	augustus	0.36	0.7	0.26	no
r11	PdomMRNAr1.1-00361.1	PdomGene00361	genemark	0.67	0.16	0.05	no
r11	PdomMRNAr1.1-00362.1	PdomGene00362	augustus	0.00	1	0.9	no
r11	PdomMRNAr1.1-00363.1	PdomGene00363	snap	0.12	0	0	yes
r11	PdomMRNAr1.1-00364.1	PdomGene00364	augustus	0.16	0.96	0.82	no
r11	PdomMRNAr1.1-00365.1	PdomGene00365	snap	0.81	0.64	0.19	no
r11	PdomMRNAr1.1-00366.1	PdomGene00366	augustus	0.03	1	0.96	no
r11	PdomMRNAr1.1-00367.1	PdomGene00367	snap	0.03	1	1	no
r11	PdomMRNAr1.1-00368.1	PdomGene00368	augustus	0.01	1	0.9	no
r11	PdomMRNAr1.1-00369.1	PdomGene00369	genemark	0.05	0.65	0.8	no
r11	PdomMRNAr1.1-00370.1	PdomGene00370	augustus	0.03	0	0	no
r11	PdomMRNAr1.1-00371.1	PdomGene00371	snap	0.11	0.99	0.99	no
r11	PdomMRNAr1.1-00372.1	PdomGene00372	augustus	0.08	0.88	0.27	no
r11	PdomMRNAr1.1-00373.1	PdomGene00373	augustus	0.10	0.71	0.64	no
r11	PdomMRNAr1.1-00374.1	PdomGene00374	snap	0.06	0.77	0.84	no
r11	PdomMRNAr1.1-00375.1	PdomGene00375	augustus	0.21	0	0	no
r11	PdomMRNAr1.1-00376.1	PdomGene00376	snap	0.21	0	0	no
r11	PdomMRNAr1.1-00377.1	PdomGene00377	snap	0.12	1	0.65	no
r11	PdomMRNAr1.1-00378.1	PdomGene00378	augustus	0.32	1	0.66	no
r11	PdomMRNAr1.1-00379.1	PdomGene00379	snap	0.73	0.55	0.17	yes
r11	PdomMRNAr1.1-00380.1	PdomGene00380	genemark	0.04	0.21	0.06	no
r11	PdomMRNAr1.1-00381.1	PdomGene00381	snap	0.90	0.15	0.05	no
r11	PdomMRNAr1.1-00382.1	PdomGene00382	snap	0.70	0.41	0.12	no
r11	PdomMRNAr1.1-00383.1	PdomGene00383	augustus	0.02	0	0	no
r11	PdomMRNAr1.1-00384.1	PdomGene00384	augustus	0.13	0.25	0.07	no
r11	PdomMRNAr1.1-00385.1	PdomGene00385	augustus	0.25	0	0	yes
r11	PdomMRNAr1.1-00386.1	PdomGene00386	genemark	0.54	0	0	no
r11	PdomMRNAr1.1-00387.1	PdomGene00387	augustus	0.02	1	0.92	no
r11	PdomMRNAr1.1-00388.1	PdomGene00388	augustus	0.05	1	0.93	no
r11	PdomMRNAr1.1-00389.1	PdomGene00389	augustus	0.15	1	0.93	no
r11	PdomMRNAr1.1-00390.1	PdomGene00390	augustus	0.04	0.6	0.52	no
r11	PdomMRNAr1.1-00391.1	PdomGene00391	genemark	0.20	0.32	0.1	no
r11	PdomMRNAr1.1-00392.1	PdomGene00392	augustus	0.19	0.8	0.89	no
r11	PdomMRNAr1.1-00393.1	PdomGene00393	augustus	0.39	1	0.8	no
r11	PdomMRNAr1.1-00394.1	PdomGene00394	augustus	0.38	1.1	0.63	no
r11	PdomMRNAr1.1-00395.1	PdomGene00395	augustus	0.47	1	0.9	no
r11	PdomMRNAr1.1-00396.1	PdomGene00396	augustus	0.44	1	0.6	no
r11	PdomMRNAr1.1-00397.1	PdomGene00397	augustus	0.00	1	0.9	no
r11	PdomMRNAr1.1-00398.1	PdomGene00398	augustus	0.09	1	1	no
r11	PdomMRNAr1.1-00399.1	PdomGene00399	genemark	0.03	0.28	0.28	no
r11	PdomMRNAr1.1-00400.1	PdomGene00400	augustus	0.09	0.97	0.99	no
r11	PdomMRNAr1.1-00401.1	PdomGene00401	genemark	0.07	1	0.35	no
r11	PdomMRNAr1.1-00402.1	PdomGene00402	augustus	0.14	1.1	1.03	no
r11	PdomMRNAr1.1-00403.1	PdomGene00403	augustus	0.15	1	1	no
r11	PdomMRNAr1.1-00404.1	PdomGene00404	augustus	0.06	1	0.98	no
r11	PdomMRNAr1.1-00405.1	PdomGene00405	augustus	0.13	0.65	0.19	no
r11	PdomMRNAr1.1-00406.1	PdomGene00406	augustus	0.14	1	0.96	no
r11	PdomMRNAr1.1-00407.1	PdomGene00407	genemark	0.14	0.94	0.98	no
r11	PdomMRNAr1.1-00408.1	PdomGene00408	augustus	0.21	1	1	no
r11	PdomMRNAr1.1-00409.1	PdomGene00409	augustus	0.17	0.7	0.69	no
r11	PdomMRNAr1.1-00410.1	PdomGene00410	augustus	0.19	0.67	0.61	no
r11	PdomMRNAr1.1-00411.1	PdomGene00411	snap	0.12	1.08	0.84	no
r11	PdomMRNAr1.1-00412.1	PdomGene00412	augustus	0.27	1.02	0.74	no
r11	PdomMRNAr1.1-00413.1	PdomGene00413	augustus	0.25	0.98	0.82	no
r11	PdomMRNAr1.1-00414.1	PdomGene00414	augustus	0.25	1	0.72	no
r11	PdomMRNAr1.1-00414.2	PdomGene00414	augustus	0.43	1	0.72	no
r11	PdomMRNAr1.1-00415.1	PdomGene00415	genemark	0.20	1	0.7	no
r11	PdomMRNAr1.1-00416.1	PdomGene00416	augustus	0.17	0.9	0.27	no
r11	PdomMRNAr1.1-00417.1	PdomGene00417	genemark	0.50	1.5	0.81	no
r11	PdomMRNAr1.1-00418.1	PdomGene00418	augustus	0.00	1.02	1	no
r11	PdomMRNAr1.1-00419.1	PdomGene00419	augustus	0.08	0.98	0.95	no
r11	PdomMRNAr1.1-00420.1	PdomGene00420	snap	0.04	0.04	0.01	no
r11	PdomMRNAr1.1-00421.1	PdomGene00421	genemark	0.14	0.99	0.9	no
r11	PdomMRNAr1.1-00422.1	PdomGene00422	augustus	0.13	1	1	no
r11	PdomMRNAr1.1-00423.1	PdomGene00423	genemark	0.22	0.27	0.08	no
r11	PdomMRNAr1.1-00424.1	PdomGene00424	augustus	0.22	1	0.65	no
r11	PdomMRNAr1.1-00425.1	PdomGene00425	augustus	0.18	1	0.77	no
r11	PdomMRNAr1.1-00426.1	PdomGene00426	augustus	0.11	1	0.73	no
r11	PdomMRNAr1.1-00427.1	PdomGene00427	snap	0.48	0.61	0.18	no
r11	PdomMRNAr1.1-00428.1	PdomGene00428	augustus	0.24	1	0.9	no
r11	PdomMRNAr1.1-00429.1	PdomGene00429	snap	0.59	0.35	0.1	yes
r11	PdomMRNAr1.1-00430.1	PdomGene00430	augustus	0.00	0.99	0.98	no
r11	PdomMRNAr1.1-00431.1	PdomGene00431	genemark	0.02	0.08	0.63	no
r11	PdomMRNAr1.1-00432.1	PdomGene00432	augustus	0.05	1.01	1	no
r11	PdomMRNAr1.1-00433.1	PdomGene00433	augustus	0.06	1.01	1	no
r11	PdomMRNAr1.1-00434.1	PdomGene00434	augustus	0.08	0.02	0.01	no
r11	PdomMRNAr1.1-00435.1	PdomGene00435	augustus	0.09	1	0.95	no
r11	PdomMRNAr1.1-00436.1	PdomGene00436	augustus	0.32	1	0.95	no
r11	PdomMRNAr1.1-00437.1	PdomGene00437	snap	0.29	0.96	0.87	no
r11	PdomMRNAr1.1-00438.1	PdomGene00438	genemark	0.20	0.79	0.67	no
r11	PdomMRNAr1.1-00439.1	PdomGene00439	snap	0.45	1.17	0.35	no
r11	PdomMRNAr1.1-00440.1	PdomGene00440	snap	0.01	1.41	1.12	no
r11	PdomMRNAr1.1-00441.1	PdomGene00441	augustus	0.03	1	0.65	no
r11	PdomMRNAr1.1-00442.1	PdomGene00442	snap	0.04	1.27	1.04	no
r11	PdomMRNAr1.1-00443.1	PdomGene00443	augustus	0.05	1.03	0.31	no
r11	PdomMRNAr1.1-00444.1	PdomGene00444	snap	0.06	1.18	0.6	no
r11	PdomMRNAr1.1-00445.1	PdomGene00445	augustus	0.08	1	0.9	no
r11	PdomMRNAr1.1-00446.1	PdomGene00446	augustus	0.04	0.03	0.01	no
r11	PdomMRNAr1.1-00447.1	PdomGene00447	augustus	0.05	1	1	no
r11	PdomMRNAr1.1-00448.1	PdomGene00448	augustus	0.11	1	0.97	no
r11	PdomMRNAr1.1-00449.1	PdomGene00449	augustus	0.11	0.17	0.07	no
r11	PdomMRNAr1.1-00450.1	PdomGene00450	augustus	0.10	1	0.94	no
r11	PdomMRNAr1.1-00451.1	PdomGene00451	augustus	0.18	1.43	0.97	no
r11	PdomMRNAr1.1-00452.1	PdomGene00452	snap	0.09	1	0.7	no
r11	PdomMRNAr1.1-00453.1	PdomGene00453	augustus	0.23	1	0.98	no
r11	PdomMRNAr1.1-00454.1	PdomGene00454	augustus	0.19	1	0.79	no
r11	PdomMRNAr1.1-00455.1	PdomGene00455	snap	0.25	1	0.65	no
r11	PdomMRNAr1.1-00456.1	PdomGene00456	augustus	0.20	0.99	0.86	no
r11	PdomMRNAr1.1-00457.1	PdomGene00457	genemark	0.31	0.95	0.73	no
r11	PdomMRNAr1.1-00458.1	PdomGene00458	augustus	0.33	1.15	1.02	no
r11	PdomMRNAr1.1-00459.1	PdomGene00459	augustus	0.23	0.99	0.84	no
r11	PdomMRNAr1.1-00460.1	PdomGene00460	augustus	0.36	0.05	0.01	no
r11	PdomMRNAr1.1-00461.1	PdomGene00461	genemark	0.45	0.95	0.89	no
r11	PdomMRNAr1.1-00462.1	PdomGene00462	snap	0.46	1	0.3	no
r11	PdomMRNAr1.1-00463.1	PdomGene00463	augustus	0.46	0.04	0.1	no
r11	PdomMRNAr1.1-00464.1	PdomGene00464	snap	0.50	1	0.3	no
r11	PdomMRNAr1.1-00465.1	PdomGene00465	genemark	0.41	1	1	no
r11	PdomMRNAr1.1-00466.1	PdomGene00466	snap	0.48	0.98	0.3	no
r11	PdomMRNAr1.1-00467.1	PdomGene00467	genemark	0.53	0	0	no
r11	PdomMRNAr1.1-00468.1	PdomGene00468	augustus	0.46	1	0.34	no
r11	PdomMRNAr1.1-00469.1	PdomGene00469	snap	0.48	0.91	0.87	no
r11	PdomMRNAr1.1-00470.1	PdomGene00470	snap	0.02	1.04	0.94	no
r11	PdomMRNAr1.1-00471.1	PdomGene00471	augustus	0.04	0.99	0.95	no
r11	PdomMRNAr1.1-00472.1	PdomGene00472	augustus	0.02	0.99	0.7	no
r11	PdomMRNAr1.1-00473.1	PdomGene00473	augustus	0.05	0.98	0.94	no
r11	PdomMRNAr1.1-00474.1	PdomGene00474	augustus	0.09	0.99	0.96	no
r11	PdomMRNAr1.1-00475.1	PdomGene00475	augustus	0.06	1	1	no
r11	PdomMRNAr1.1-00476.1	PdomGene00476	genemark	0.12	1.15	0.79	no
r11	PdomMRNAr1.1-00477.1	PdomGene00477	augustus	0.13	1	1	no
r11	PdomMRNAr1.1-00478.1	PdomGene00478	augustus	0.18	1	0.99	no
r11	PdomMRNAr1.1-00479.1	PdomGene00479	augustus	0.06	1	0.93	no
r11	PdomMRNAr1.1-00480.1	PdomGene00480	augustus	0.13	1.01	0.94	no
r11	PdomMRNAr1.1-00481.1	PdomGene00481	snap	0.12	0.79	0.24	no
r11	PdomMRNAr1.1-00482.1	PdomGene00482	augustus	0.07	1	1	no
r11	PdomMRNAr1.1-00483.1	PdomGene00483	augustus	0.41	0.11	0.1	no
r11	PdomMRNAr1.1-00484.1	PdomGene00484	snap	0.48	1.22	0.82	no
r11	PdomMRNAr1.1-00485.1	PdomGene00485	genemark	0.49	0.76	0.26	no
r11	PdomMRNAr1.1-00486.1	PdomGene00486	augustus	0.85	0.85	0.25	no
r11	PdomMRNAr1.1-00487.1	PdomGene00487	augustus	0.10	1	0.9	no
r11	PdomMRNAr1.1-00488.1	PdomGene00488	augustus	0.12	0	0	no
r11	PdomMRNAr1.1-00489.1	PdomGene00489	augustus	0.14	1	0.9	no
r11	PdomMRNAr1.1-00490.1	PdomGene00490	augustus	0.15	1	0.9	no
r11	PdomMRNAr1.1-00491.1	PdomGene00491	snap	0.17	1	0.53	no
r11	PdomMRNAr1.1-00491.2	PdomGene00491	snap	0.45	1	0.53	no
r11	PdomMRNAr1.1-00492.1	PdomGene00492	snap	0.26	1	0.31	no
r11	PdomMRNAr1.1-00493.1	PdomGene00493	genemark	0.20	0	0	no
r11	PdomMRNAr1.1-00494.1	PdomGene00494	augustus	0.27	1.01	0.92	no
r11	PdomMRNAr1.1-00495.1	PdomGene00495	genemark	0.46	1	0.7	no
r11	PdomMRNAr1.1-00496.1	PdomGene00496	genemark	0.50	0	0	no
r11	PdomMRNAr1.1-00497.1	PdomGene00497	snap	0.60	0.59	0.27	yes
r11	PdomMRNAr1.1-00498.1	PdomGene00498	augustus	0.00	1	0.9	no
r11	PdomMRNAr1.1-00499.1	PdomGene00499	augustus	0.02	1	0.3	no
r11	PdomMRNAr1.1-00500.1	PdomGene00500	snap	0.04	1	0.9	yes
r11	PdomMRNAr1.1-00501.1	PdomGene00501	augustus	0.11	0.91	0.92	no
r11	PdomMRNAr1.1-00502.1	PdomGene00502	augustus	0.08	0.99	0.94	no
r11	PdomMRNAr1.1-00503.1	PdomGene00503	augustus	0.26	1	0.69	no
r11	PdomMRNAr1.1-00504.1	PdomGene00504	augustus	0.00	0.99	0.97	no
r11	PdomMRNAr1.1-00505.1	PdomGene00505	augustus	0.00	1	0.9	no
r11	PdomMRNAr1.1-00506.1	PdomGene00506	augustus	0.07	0.99	1	no
r11	PdomMRNAr1.1-00507.1	PdomGene00507	augustus	0.07	0.95	0.7	no
r11	PdomMRNAr1.1-00508.1	PdomGene00508	augustus	0.05	0.05	0.02	no
r11	PdomMRNAr1.1-00509.1	PdomGene00509	augustus	0.07	1	0.7	no
r11	PdomMRNAr1.1-00510.1	PdomGene00510	augustus	0.07	1	0.98	no
r11	PdomMRNAr1.1-00511.1	PdomGene00511	augustus	0.10	1	0.96	no
r11	PdomMRNAr1.1-00512.1	PdomGene00512	augustus	0.07	1.14	0.74	no
r11	PdomMRNAr1.1-00513.1	PdomGene00513	augustus	0.12	1	0.8	no
r11	PdomMRNAr1.1-00514.1	PdomGene00514	augustus	0.11	1	0.7	no
r11	PdomMRNAr1.1-00515.1	PdomGene00515	augustus	0.18	0.99	0.98	no
r11	PdomMRNAr1.1-00516.1	PdomGene00516	augustus	0.17	0.39	0.3	no
r11	PdomMRNAr1.1-00517.1	PdomGene00517	augustus	0.08	0.95	0.8	no
r11	PdomMRNAr1.1-00518.1	PdomGene00518	snap	0.21	1	0.47	no
r11	PdomMRNAr1.1-00518.2	PdomGene00518	snap	0.57	1	0.47	no
r11	PdomMRNAr1.1-00519.1	PdomGene00519	augustus	0.17	0.96	0.73	no
r11	PdomMRNAr1.1-00520.1	PdomGene00520	augustus	0.22	1.04	0.95	no
r11	PdomMRNAr1.1-00521.1	PdomGene00521	snap	0.23	1	0.65	no
r11	PdomMRNAr1.1-00522.1	PdomGene00522	augustus	0.28	0.98	0.95	no
r11	PdomMRNAr1.1-00523.1	PdomGene00523	augustus	0.43	1	0.9	no
r11	PdomMRNAr1.1-00524.1	PdomGene00524	snap	0.00	0.96	0.99	no
r11	PdomMRNAr1.1-00525.1	PdomGene00525	augustus	0.03	1.01	1	no
r11	PdomMRNAr1.1-00526.1	PdomGene00526	augustus	0.03	1	1	no
r11	PdomMRNAr1.1-00527.1	PdomGene00527	snap	0.07	1	0.96	no
r11	PdomMRNAr1.1-00528.1	PdomGene00528	augustus	0.10	1	0.65	no
r11	PdomMRNAr1.1-00529.1	PdomGene00529	augustus	0.03	1	1	no
r11	PdomMRNAr1.1-00530.1	PdomGene00530	genemark	0.20	1	0.83	no
r11	PdomMRNAr1.1-00531.1	PdomGene00531	snap	0.14	1	0.75	no
r11	PdomMRNAr1.1-00531.2	PdomGene00531	snap	0.35	1	0.75	no
r11	PdomMRNAr1.1-00532.1	PdomGene00532	snap	0.31	1.16	0.9	no
r11	PdomMRNAr1.1-00533.1	PdomGene00533	genemark	0.30	1.1	1.03	no
r11	PdomMRNAr1.1-00534.1	PdomGene00534	snap	0.24	1	0.93	no
r11	PdomMRNAr1.1-00535.1	PdomGene00535	augustus	0.27	1.16	1.05	no
r11	PdomMRNAr1.1-00536.1	PdomGene00536	augustus	0.21	1	0.77	no
r11	PdomMRNAr1.1-00537.1	PdomGene00537	augustus	0.39	1	1	no
r11	PdomMRNAr1.1-00538.1	PdomGene00538	genemark	0.37	0.74	0.22	no
r11	PdomMRNAr1.1-00539.1	PdomGene00539	augustus	0.38	1.02	0.91	no
r11	PdomMRNAr1.1-00540.1	PdomGene00540	snap	0.63	0.83	0.31	no
r11	PdomMRNAr1.1-00541.1	PdomGene00541	snap	0.58	0.7	0.21	no
r11	PdomMRNAr1.1-00542.1	PdomGene00542	snap	0.76	0.25	0.07	no
r11	PdomMRNAr1.1-00543.1	PdomGene00543	snap	0.14	1	0.32	no
r11	PdomMRNAr1.1-00544.1	PdomGene00544	genemark	0.00	1	0.9	no
r11	PdomMRNAr1.1-00545.1	PdomGene00545	augustus	0.02	1.01	1	no
r11	PdomMRNAr1.1-00546.1	PdomGene00546	augustus	0.05	1	0.9	no
r11	PdomMRNAr1.1-00547.1	PdomGene00547	snap	0.06	1.12	0.64	no
r11	PdomMRNAr1.1-00548.1	PdomGene00548	augustus	0.13	1	0.92	no
r11	PdomMRNAr1.1-00549.1	PdomGene00549	genemark	0.06	1	0.75	no
r11	PdomMRNAr1.1-00550.1	PdomGene00550	augustus	0.20	1.03	0.61	no
r11	PdomMRNAr1.1-00551.1	PdomGene00551	augustus	0.27	0.63	0.24	yes
r11	PdomMRNAr1.1-00552.1	PdomGene00552	augustus	0.00	1.01	1	no
r11	PdomMRNAr1.1-00553.1	PdomGene00553	augustus	0.01	1	0.97	no
r11	PdomMRNAr1.1-00554.1	PdomGene00554	augustus	0.06	1	0.97	no
r11	PdomMRNAr1.1-00555.1	PdomGene00555	augustus	0.11	1	0.91	no
r11	PdomMRNAr1.1-00556.1	PdomGene00556	augustus	0.11	1	0.83	no
r11	PdomMRNAr1.1-00556.2	PdomGene00556	augustus	0.43	1	0.83	no
r11	PdomMRNAr1.1-00557.1	PdomGene00557	augustus	0.25	1	0.98	no
r11	PdomMRNAr1.1-00558.1	PdomGene00558	snap	0.22	1	0.52	no
r11	PdomMRNAr1.1-00558.2	PdomGene00558	snap	0.48	1	0.52	no
r11	PdomMRNAr1.1-00559.1	PdomGene00559	genemark	0.27	1	0.83	no
r11	PdomMRNAr1.1-00560.1	PdomGene00560	augustus	0.39	0	0.02	no
r11	PdomMRNAr1.1-00561.1	PdomGene00561	augustus	0.01	1.04	0.91	no
r11	PdomMRNAr1.1-00562.1	PdomGene00562	augustus	0.04	1	0.9	no
r11	PdomMRNAr1.1-00563.1	PdomGene00563	augustus	0.06	0.99	1	no
r11	PdomMRNAr1.1-00564.1	PdomGene00564	augustus	0.00	0.96	0.99	no
r11	PdomMRNAr1.1-00565.1	PdomGene00565	augustus	0.08	1	0.9	no
r11	PdomMRNAr1.1-00566.1	PdomGene00566	snap	0.08	1	0.65	yes
r11	PdomMRNAr1.1-00567.1	PdomGene00567	snap	0.12	1	0.84	no
r11	PdomMRNAr1.1-00568.1	PdomGene00568	snap	0.01	1	0.99	no
r11	PdomMRNAr1.1-00569.1	PdomGene00569	augustus	0.14	0.99	0.98	no
r11	PdomMRNAr1.1-00570.1	PdomGene00570	augustus	0.01	0	0	yes
r11	PdomMRNAr1.1-00571.1	PdomGene00571	augustus	0.15	0.97	0.91	no
r11	PdomMRNAr1.1-00572.1	PdomGene00572	snap	0.05	1.01	0.92	no
r11	PdomMRNAr1.1-00572.2	PdomGene00572	snap	0.18	1.01	0.92	no
r11	PdomMRNAr1.1-00573.1	PdomGene00573	augustus	0.17	1	0.83	no
r11	PdomMRNAr1.1-00574.1	PdomGene00574	snap	0.22	1	1	no
r11	PdomMRNAr1.1-00575.1	PdomGene00575	augustus	0.23	0.98	0.98	no
r11	PdomMRNAr1.1-00576.1	PdomGene00576	augustus	0.08	1.04	0.84	no
r11	PdomMRNAr1.1-00577.1	PdomGene00577	augustus	0.33	1	0.99	no
r11	PdomMRNAr1.1-00578.1	PdomGene00578	augustus	0.26	1	0.7	no
r11	PdomMRNAr1.1-00579.1	PdomGene00579	augustus	0.04	0.82	0.95	no
r11	PdomMRNAr1.1-00580.1	PdomGene00580	augustus	0.04	0.99	0.52	no
r11	PdomMRNAr1.1-00581.1	PdomGene00581	augustus	0.09	0.99	0.71	no
r11	PdomMRNAr1.1-00582.1	PdomGene00582	snap	0.09	1	0.93	no
r11	PdomMRNAr1.1-00583.1	PdomGene00583	augustus	0.06	1.01	0.9	no
r11	PdomMRNAr1.1-00584.1	PdomGene00584	augustus	0.10	0.99	0.96	no
r11	PdomMRNAr1.1-00585.1	PdomGene00585	augustus	0.16	1	0.9	no
r11	PdomMRNAr1.1-00586.1	PdomGene00586	augustus	0.10	0.99	0.92	no
r11	PdomMRNAr1.1-00587.1	PdomGene00587	genemark	0.07	1	0.87	no
r11	PdomMRNAr1.1-00588.1	PdomGene00588	augustus	0.04	1.15	1.05	no
r11	PdomMRNAr1.1-00589.1	PdomGene00589	snap	0.28	1	0.96	no
r11	PdomMRNAr1.1-00590.1	PdomGene00590	snap	0.34	1	0.73	no
r11	PdomMRNAr1.1-00591.1	PdomGene00591	augustus	0.39	1	1	no
r11	PdomMRNAr1.1-00592.1	PdomGene00592	snap	0.23	1	0.75	no
r11	PdomMRNAr1.1-00593.1	PdomGene00593	snap	0.39	0.97	0.71	no
r11	PdomMRNAr1.1-00594.1	PdomGene00594	snap	0.37	0.98	0.54	no
r11	PdomMRNAr1.1-00595.1	PdomGene00595	augustus	0.35	1	0.45	no
r11	PdomMRNAr1.1-00596.1	PdomGene00596	snap	0.55	0.91	0.27	no
r11	PdomMRNAr1.1-00597.1	PdomGene00597	snap	0.59	0.41	0.12	no
r11	PdomMRNAr1.1-00598.1	PdomGene00598	snap	0.85	0.77	0.23	yes
r11	PdomMRNAr1.1-00599.1	PdomGene00599	snap	0.54	0.94	0.28	yes
r11	PdomMRNAr1.1-00600.1	PdomGene00600	snap	0.03	0.96	0.59	no
r11	PdomMRNAr1.1-00601.1	PdomGene00601	genemark	0.13	1	0.9	no
r11	PdomMRNAr1.1-00602.1	PdomGene00602	augustus	0.17	0.99	0.98	no
r11	PdomMRNAr1.1-00603.1	PdomGene00603	augustus	0.14	0.99	0.61	no
r11	PdomMRNAr1.1-00604.1	PdomGene00604	snap	0.22	0.99	0.65	no
r11	PdomMRNAr1.1-00604.2	PdomGene00604	snap	0.91	0.99	0.65	no
r11	PdomMRNAr1.1-00605.1	PdomGene00605	augustus	0.39	1	0.91	no
r11	PdomMRNAr1.1-00606.1	PdomGene00606	snap	0.46	0.86	0.26	no
r11	PdomMRNAr1.1-00607.1	PdomGene00607	genemark	0.33	0.84	0.3	no
r11	PdomMRNAr1.1-00608.1	PdomGene00608	snap	0.34	1	0.32	yes
r11	PdomMRNAr1.1-00609.1	PdomGene00609	augustus	0.01	1	1	no
r11	PdomMRNAr1.1-00610.1	PdomGene00610	snap	0.23	0.99	1	no
r11	PdomMRNAr1.1-00611.1	PdomGene00611	augustus	0.39	1.48	0.97	no
r11	PdomMRNAr1.1-00612.1	PdomGene00612	snap	0.32	0.63	0.24	no
