Version	ID	Parent	AbInit	AED	Coverage	Integrity	Unique
r11	PdomMRNAr1.1-00273.1	PdomGENEr1.1-00273	augustus	0.15	1.09	0.93	no
r11	PdomMRNAr1.1-00274.1	PdomGENEr1.1-00274	augustus	0.19	0.96	0.9	no
r11	PdomMRNAr1.1-00275.1	PdomGENEr1.1-00275	snap	0.28	1	0.6	no
r11	PdomMRNAr1.1-00276.1	PdomGENEr1.1-00276	augustus	0.18	0	0	no
r11	PdomMRNAr1.1-00277.1	PdomGENEr1.1-00277	augustus	0.22	1	0.9	no
r11	PdomMRNAr1.1-00278.1	PdomGENEr1.1-00278	augustus	0.22	1	0.8	no
r11	PdomMRNAr1.1-00279.1	PdomGENEr1.1-00279	augustus	0.25	1	0.85	no
r11	PdomMRNAr1.1-00280.1	PdomGENEr1.1-00280	augustus	0.06	1.13	0.94	no
r11	PdomMRNAr1.1-00281.1	PdomGENEr1.1-00281	augustus	0.39	1.01	1	no
r11	PdomMRNAr1.1-00282.1	PdomGENEr1.1-00282	augustus	0.42	0.99	0.99	no
r11	PdomMRNAr1.1-00283.1	PdomGENEr1.1-00283	augustus	0.36	0	0	no
r11	PdomMRNAr1.1-00284.1	PdomGENEr1.1-00284	augustus	0.11	1	0.63	no
r11	PdomMRNAr1.1-00285.1	PdomGENEr1.1-00285	augustus	0.20	1	0.45	no
r11	PdomMRNAr1.1-00286.1	PdomGENEr1.1-00286	snap	0.33	1	0.31	no
r11	PdomMRNAr1.1-00287.1	PdomGENEr1.1-00287	snap	0.57	1	0.35	no
r11	PdomMRNAr1.1-00288.1	PdomGENEr1.1-00288	snap	0.07	1	1	no
r11	PdomMRNAr1.1-00289.1	PdomGENEr1.1-00289	augustus	0.08	1	1	no
r11	PdomMRNAr1.1-00290.1	PdomGENEr1.1-00290	augustus	0.11	1	0.63	no
r11	PdomMRNAr1.1-00291.1	PdomGENEr1.1-00291	genemark	0.10	1	0.97	no
r11	PdomMRNAr1.1-00292.1	PdomGENEr1.1-00292	augustus	0.05	0.15	0.09	yes
r11	PdomMRNAr1.1-00293.1	PdomGENEr1.1-00293	augustus	0.15	0.87	0.76	no
r11	PdomMRNAr1.1-00294.1	PdomGENEr1.1-00294	augustus	0.03	1.01	0.93	no
r11	PdomMRNAr1.1-00295.1	PdomGENEr1.1-00295	augustus	0.06	0.94	0.86	no
r11	PdomMRNAr1.1-00296.1	PdomGENEr1.1-00296	augustus	0.09	0.99	0.91	no
r11	PdomMRNAr1.1-00297.1	PdomGENEr1.1-00297	augustus	0.13	0.5	0.37	no
r11	PdomMRNAr1.1-00298.1	PdomGENEr1.1-00298	augustus	0.27	1	0.94	no
r11	PdomMRNAr1.1-00299.1	PdomGENEr1.1-00299	genemark	0.42	0	0	no
r11	PdomMRNAr1.1-00300.1	PdomGENEr1.1-00300	genemark	0.34	1	0.9	no
r11	PdomMRNAr1.1-00301.1	PdomGENEr1.1-00301	snap	0.30	1	0.35	no
r11	PdomMRNAr1.1-00302.1	PdomGENEr1.1-00302	snap	0.76	0.32	0.1	yes
r11	PdomMRNAr1.1-00303.1	PdomGENEr1.1-00303	snap	0.96	0.84	0.25	no
r11	PdomMRNAr1.1-00304.1	PdomGENEr1.1-00304	augustus	0.07	0.83	0.95	no
r11	PdomMRNAr1.1-00305.1	PdomGENEr1.1-00305	augustus	0.03	0.99	0.96	no
r11	PdomMRNAr1.1-00306.1	PdomGENEr1.1-00306	augustus	0.13	1.02	1	no
r11	PdomMRNAr1.1-00307.1	PdomGENEr1.1-00307	snap	0.07	0.94	0.92	no
r11	PdomMRNAr1.1-00308.1	PdomGENEr1.1-00308	augustus	0.05	1	0.96	no
r11	PdomMRNAr1.1-00309.1	PdomGENEr1.1-00309	snap	0.13	1	0.84	no
r11	PdomMRNAr1.1-00310.1	PdomGENEr1.1-00310	snap	0.08	0.85	0.68	no
r11	PdomMRNAr1.1-00310.2	PdomGENEr1.1-00310	snap	0.05	0.85	0.68	no
r11	PdomMRNAr1.1-00310.3	PdomGENEr1.1-00310	snap	0.59	0.85	0.68	no
r11	PdomMRNAr1.1-00311.1	PdomGENEr1.1-00311	augustus	0.18	0	0	yes
r11	PdomMRNAr1.1-00312.1	PdomGENEr1.1-00312	augustus	0.06	1	0.9	no
r11	PdomMRNAr1.1-00313.1	PdomGENEr1.1-00313	augustus	0.17	0.93	0.87	no
r11	PdomMRNAr1.1-00314.1	PdomGENEr1.1-00314	snap	0.26	0.98	0.88	no
r11	PdomMRNAr1.1-00315.1	PdomGENEr1.1-00315	augustus	0.22	0.99	0.97	no
r11	PdomMRNAr1.1-00316.1	PdomGENEr1.1-00316	genemark	0.19	0.94	0.92	no
r11	PdomMRNAr1.1-00317.1	PdomGENEr1.1-00317	augustus	0.27	0	0	no
r11	PdomMRNAr1.1-00318.1	PdomGENEr1.1-00318	augustus	0.37	1	0.8	no
r11	PdomMRNAr1.1-00319.1	PdomGENEr1.1-00319	snap	0.80	0.88	0.26	no
r11	PdomMRNAr1.1-00320.1	PdomGENEr1.1-00320	augustus	0.52	0.03	0.01	yes
r11	PdomMRNAr1.1-00321.1	PdomGENEr1.1-00321	augustus	0.03	0	0	no
r11	PdomMRNAr1.1-00322.1	PdomGENEr1.1-00322	augustus	0.07	1	0.98	no
r11	PdomMRNAr1.1-00323.1	PdomGENEr1.1-00323	snap	0.05	0.95	0.9	no
r11	PdomMRNAr1.1-00324.1	PdomGENEr1.1-00324	augustus	0.09	0.99	0.99	no
r11	PdomMRNAr1.1-00325.1	PdomGENEr1.1-00325	genemark	0.13	1	0.86	no
r11	PdomMRNAr1.1-00326.1	PdomGENEr1.1-00326	augustus	0.12	1	1	no
r11	PdomMRNAr1.1-00327.1	PdomGENEr1.1-00327	augustus	0.03	1	1	no
r11	PdomMRNAr1.1-00328.1	PdomGENEr1.1-00328	augustus	0.15	1	0.75	no
r11	PdomMRNAr1.1-00329.1	PdomGENEr1.1-00329	augustus	0.16	1	0.88	no
r11	PdomMRNAr1.1-00330.1	PdomGENEr1.1-00330	snap	0.17	0.96	0.81	no
r11	PdomMRNAr1.1-00331.1	PdomGENEr1.1-00331	augustus	0.20	0.99	0.8	no
r11	PdomMRNAr1.1-00332.1	PdomGENEr1.1-00332	augustus	0.14	0.9	0.92	no
r11	PdomMRNAr1.1-00333.1	PdomGENEr1.1-00333	augustus	0.38	1	0.95	no
r11	PdomMRNAr1.1-00334.1	PdomGENEr1.1-00334	snap	0.45	0.96	0.59	no
r11	PdomMRNAr1.1-00335.1	PdomGENEr1.1-00335	augustus	0.35	1	0.94	no
r11	PdomMRNAr1.1-00336.1	PdomGENEr1.1-00336	genemark	0.42	1	1	no
r11	PdomMRNAr1.1-00337.1	PdomGENEr1.1-00337	snap	0.79	0.68	0.2	no
r11	PdomMRNAr1.1-00338.1	PdomGENEr1.1-00338	augustus	0.02	1	0.85	no
r11	PdomMRNAr1.1-00339.1	PdomGENEr1.1-00339	augustus	0.01	1	1	no
r11	PdomMRNAr1.1-00340.1	PdomGENEr1.1-00340	genemark	0.17	1	0.9	no
r11	PdomMRNAr1.1-00341.1	PdomGENEr1.1-00341	snap	0.09	1.15	0.86	no
r11	PdomMRNAr1.1-00342.1	PdomGENEr1.1-00342	snap	0.22	1	1	no
r11	PdomMRNAr1.1-00343.1	PdomGENEr1.1-00343	augustus	0.20	0.97	0.84	no
r11	PdomMRNAr1.1-00344.1	PdomGENEr1.1-00344	snap	0.11	1	0.88	no
r11	PdomMRNAr1.1-00345.1	PdomGENEr1.1-00345	snap	0.21	0.64	0.53	no
r11	PdomMRNAr1.1-00346.1	PdomGENEr1.1-00346	augustus	0.31	1	1	no
r11	PdomMRNAr1.1-00347.1	PdomGENEr1.1-00347	augustus	0.39	0.98	0.99	no
r11	PdomMRNAr1.1-00348.1	PdomGENEr1.1-00348	augustus	0.45	0.92	0.93	no
r11	PdomMRNAr1.1-00349.1	PdomGENEr1.1-00349	augustus	0.00	0.74	0.82	no
r11	PdomMRNAr1.1-00350.1	PdomGENEr1.1-00350	augustus	0.00	1	0.87	no
r11	PdomMRNAr1.1-00351.1	PdomGENEr1.1-00351	augustus	0.38	0.54	0.63	no
r11	PdomMRNAr1.1-00352.1	PdomGENEr1.1-00352	augustus	0.38	0.54	0.63	no
r11	PdomMRNAr1.1-00353.1	PdomGENEr1.1-00353	genemark	0.54	0.12	0.04	no
r11	PdomMRNAr1.1-00354.1	PdomGENEr1.1-00354	augustus	0.00	1	0.86	no
r11	PdomMRNAr1.1-00355.1	PdomGENEr1.1-00355	genemark	0.13	1	1	no
r11	PdomMRNAr1.1-00356.1	PdomGENEr1.1-00356	augustus	0.10	0.99	0.71	no
r11	PdomMRNAr1.1-00357.1	PdomGENEr1.1-00357	augustus	0.24	1	1	no
r11	PdomMRNAr1.1-00358.1	PdomGENEr1.1-00358	snap	0.41	0.7	0.25	no
r11	PdomMRNAr1.1-00359.1	PdomGENEr1.1-00359	augustus	0.33	1	1	no
r11	PdomMRNAr1.1-00360.1	PdomGENEr1.1-00360	augustus	0.36	0.7	0.26	no
r11	PdomMRNAr1.1-00361.1	PdomGENEr1.1-00361	genemark	0.67	0.16	0.05	no
r11	PdomMRNAr1.1-00362.1	PdomGENEr1.1-00362	augustus	0.00	1	0.9	no
r11	PdomMRNAr1.1-00363.1	PdomGENEr1.1-00363	snap	0.12	0	0	no
r11	PdomMRNAr1.1-00364.1	PdomGENEr1.1-00364	augustus	0.16	0.96	0.82	no
r11	PdomMRNAr1.1-00365.1	PdomGENEr1.1-00365	snap	0.81	0.64	0.19	no
r11	PdomMRNAr1.1-00366.1	PdomGENEr1.1-00366	augustus	0.03	1	0.96	no
r11	PdomMRNAr1.1-00367.1	PdomGENEr1.1-00367	snap	0.03	1	1	no
r11	PdomMRNAr1.1-00368.1	PdomGENEr1.1-00368	augustus	0.01	1	0.9	no
r11	PdomMRNAr1.1-00369.1	PdomGENEr1.1-00369	genemark	0.05	0.65	0.8	yes
r11	PdomMRNAr1.1-00370.1	PdomGENEr1.1-00370	augustus	0.03	0	0	yes
r11	PdomMRNAr1.1-00371.1	PdomGENEr1.1-00371	snap	0.11	0.99	0.99	no
r11	PdomMRNAr1.1-00372.1	PdomGENEr1.1-00372	augustus	0.08	0.88	0.27	no
r11	PdomMRNAr1.1-00373.1	PdomGENEr1.1-00373	augustus	0.10	0.71	0.64	no
r11	PdomMRNAr1.1-00374.1	PdomGENEr1.1-00374	snap	0.06	0.77	0.84	no
r11	PdomMRNAr1.1-00375.1	PdomGENEr1.1-00375	augustus	0.21	0	0	yes
r11	PdomMRNAr1.1-00376.1	PdomGENEr1.1-00376	snap	0.21	0	0	no
r11	PdomMRNAr1.1-00377.1	PdomGENEr1.1-00377	snap	0.12	1	0.65	no
r11	PdomMRNAr1.1-00378.1	PdomGENEr1.1-00378	augustus	0.32	1	0.66	no
r11	PdomMRNAr1.1-00379.1	PdomGENEr1.1-00379	snap	0.73	0.55	0.17	no
r11	PdomMRNAr1.1-00380.1	PdomGENEr1.1-00380	genemark	0.04	0.21	0.06	no
r11	PdomMRNAr1.1-00381.1	PdomGENEr1.1-00381	snap	0.90	0.15	0.05	no
r11	PdomMRNAr1.1-00382.1	PdomGENEr1.1-00382	snap	0.70	0.41	0.12	no
r11	PdomMRNAr1.1-00383.1	PdomGENEr1.1-00383	augustus	0.02	0	0	no
r11	PdomMRNAr1.1-00384.1	PdomGENEr1.1-00384	augustus	0.13	0.25	0.07	no
r11	PdomMRNAr1.1-00385.1	PdomGENEr1.1-00385	augustus	0.25	0	0	no
r11	PdomMRNAr1.1-00386.1	PdomGENEr1.1-00386	genemark	0.54	0	0	yes
r11	PdomMRNAr1.1-00387.1	PdomGENEr1.1-00387	augustus	0.02	1	0.92	no
r11	PdomMRNAr1.1-00388.1	PdomGENEr1.1-00388	augustus	0.05	1	0.93	no
r11	PdomMRNAr1.1-00389.1	PdomGENEr1.1-00389	augustus	0.15	1	0.93	no
r11	PdomMRNAr1.1-00390.1	PdomGENEr1.1-00390	augustus	0.04	0.6	0.52	no
r11	PdomMRNAr1.1-00391.1	PdomGENEr1.1-00391	genemark	0.20	0.32	0.1	yes
r11	PdomMRNAr1.1-00392.1	PdomGENEr1.1-00392	augustus	0.19	0.8	0.89	no
r11	PdomMRNAr1.1-00393.1	PdomGENEr1.1-00393	augustus	0.39	1	0.8	no
r11	PdomMRNAr1.1-00394.1	PdomGENEr1.1-00394	augustus	0.38	1.1	0.63	no
r11	PdomMRNAr1.1-00395.1	PdomGENEr1.1-00395	augustus	0.47	1	0.9	no
r11	PdomMRNAr1.1-00396.1	PdomGENEr1.1-00396	augustus	0.44	1	0.6	no
r11	PdomMRNAr1.1-00397.1	PdomGENEr1.1-00397	augustus	0.00	1	0.9	no
r11	PdomMRNAr1.1-00398.1	PdomGENEr1.1-00398	augustus	0.09	1	1	no
r11	PdomMRNAr1.1-00399.1	PdomGENEr1.1-00399	genemark	0.03	0.28	0.28	no
r11	PdomMRNAr1.1-00400.1	PdomGENEr1.1-00400	augustus	0.09	0.97	0.99	no
r11	PdomMRNAr1.1-00401.1	PdomGENEr1.1-00401	genemark	0.07	1	0.35	no
r11	PdomMRNAr1.1-00402.1	PdomGENEr1.1-00402	augustus	0.14	1.1	1.03	no
r11	PdomMRNAr1.1-00403.1	PdomGENEr1.1-00403	augustus	0.15	1	1	no
r11	PdomMRNAr1.1-00404.1	PdomGENEr1.1-00404	augustus	0.06	1	0.98	no
r11	PdomMRNAr1.1-00405.1	PdomGENEr1.1-00405	augustus	0.13	0.65	0.19	no
r11	PdomMRNAr1.1-00406.1	PdomGENEr1.1-00406	augustus	0.14	1	0.96	no
r11	PdomMRNAr1.1-00407.1	PdomGENEr1.1-00407	genemark	0.14	0.94	0.98	no
r11	PdomMRNAr1.1-00408.1	PdomGENEr1.1-00408	augustus	0.21	1	1	no
r11	PdomMRNAr1.1-00409.1	PdomGENEr1.1-00409	augustus	0.17	0.7	0.69	no
r11	PdomMRNAr1.1-00410.1	PdomGENEr1.1-00410	augustus	0.19	0.67	0.61	no
r11	PdomMRNAr1.1-00411.1	PdomGENEr1.1-00411	snap	0.12	1.08	0.84	no
r11	PdomMRNAr1.1-00412.1	PdomGENEr1.1-00412	augustus	0.27	1.02	0.74	no
r11	PdomMRNAr1.1-00413.1	PdomGENEr1.1-00413	augustus	0.25	0.98	0.82	no
r11	PdomMRNAr1.1-00414.1	PdomGENEr1.1-00414	augustus	0.25	1	0.72	no
r11	PdomMRNAr1.1-00414.2	PdomGENEr1.1-00414	augustus	0.43	1	0.72	no
r11	PdomMRNAr1.1-00415.1	PdomGENEr1.1-00415	genemark	0.20	1	0.7	no
r11	PdomMRNAr1.1-00416.1	PdomGENEr1.1-00416	augustus	0.17	0.9	0.27	no
r11	PdomMRNAr1.1-00417.1	PdomGENEr1.1-00417	genemark	0.50	1.5	0.81	no
r11	PdomMRNAr1.1-00418.1	PdomGENEr1.1-00418	augustus	0.00	1.02	1	no
r11	PdomMRNAr1.1-00419.1	PdomGENEr1.1-00419	augustus	0.08	0.98	0.95	no
r11	PdomMRNAr1.1-00420.1	PdomGENEr1.1-00420	snap	0.04	0.04	0.01	no
r11	PdomMRNAr1.1-00421.1	PdomGENEr1.1-00421	genemark	0.14	0.99	0.9	no
r11	PdomMRNAr1.1-00422.1	PdomGENEr1.1-00422	augustus	0.13	1	1	no
r11	PdomMRNAr1.1-00423.1	PdomGENEr1.1-00423	genemark	0.22	0.27	0.08	no
r11	PdomMRNAr1.1-00424.1	PdomGENEr1.1-00424	augustus	0.22	1	0.65	no
r11	PdomMRNAr1.1-00425.1	PdomGENEr1.1-00425	augustus	0.18	1	0.77	no
r11	PdomMRNAr1.1-00426.1	PdomGENEr1.1-00426	augustus	0.11	1	0.73	no
r11	PdomMRNAr1.1-00427.1	PdomGENEr1.1-00427	snap	0.48	0.61	0.18	yes
r11	PdomMRNAr1.1-00428.1	PdomGENEr1.1-00428	augustus	0.24	1	0.9	no
r11	PdomMRNAr1.1-00429.1	PdomGENEr1.1-00429	snap	0.59	0.35	0.1	yes
r11	PdomMRNAr1.1-00430.1	PdomGENEr1.1-00430	augustus	0.00	0.99	0.98	no
r11	PdomMRNAr1.1-00431.1	PdomGENEr1.1-00431	genemark	0.02	0.08	0.63	no
r11	PdomMRNAr1.1-00432.1	PdomGENEr1.1-00432	augustus	0.05	1.01	1	no
r11	PdomMRNAr1.1-00433.1	PdomGENEr1.1-00433	augustus	0.06	1.01	1	no
r11	PdomMRNAr1.1-00434.1	PdomGENEr1.1-00434	augustus	0.08	0.02	0.01	no
r11	PdomMRNAr1.1-00435.1	PdomGENEr1.1-00435	augustus	0.09	1	0.95	no
r11	PdomMRNAr1.1-00436.1	PdomGENEr1.1-00436	augustus	0.32	1	0.95	no
r11	PdomMRNAr1.1-00437.1	PdomGENEr1.1-00437	snap	0.29	0.96	0.87	no
r11	PdomMRNAr1.1-00438.1	PdomGENEr1.1-00438	genemark	0.20	0.79	0.67	no
r11	PdomMRNAr1.1-00439.1	PdomGENEr1.1-00439	snap	0.45	1.17	0.35	no
r11	PdomMRNAr1.1-00440.1	PdomGENEr1.1-00440	snap	0.01	1.41	1.12	yes
r11	PdomMRNAr1.1-00441.1	PdomGENEr1.1-00441	augustus	0.03	1	0.65	no
r11	PdomMRNAr1.1-00442.1	PdomGENEr1.1-00442	snap	0.04	1.27	1.04	no
r11	PdomMRNAr1.1-00443.1	PdomGENEr1.1-00443	augustus	0.05	1.03	0.31	no
r11	PdomMRNAr1.1-00444.1	PdomGENEr1.1-00444	snap	0.06	1.18	0.6	no
r11	PdomMRNAr1.1-00445.1	PdomGENEr1.1-00445	augustus	0.08	1	0.9	no
r11	PdomMRNAr1.1-00446.1	PdomGENEr1.1-00446	augustus	0.04	0.03	0.01	no
r11	PdomMRNAr1.1-00447.1	PdomGENEr1.1-00447	augustus	0.05	1	1	no
r11	PdomMRNAr1.1-00448.1	PdomGENEr1.1-00448	augustus	0.11	1	0.97	no
r11	PdomMRNAr1.1-00449.1	PdomGENEr1.1-00449	augustus	0.11	0.17	0.07	no
r11	PdomMRNAr1.1-00450.1	PdomGENEr1.1-00450	augustus	0.10	1	0.94	no
r11	PdomMRNAr1.1-00451.1	PdomGENEr1.1-00451	augustus	0.18	1.43	0.97	no
r11	PdomMRNAr1.1-00452.1	PdomGENEr1.1-00452	snap	0.09	1	0.7	no
r11	PdomMRNAr1.1-00453.1	PdomGENEr1.1-00453	augustus	0.23	1	0.98	no
r11	PdomMRNAr1.1-00454.1	PdomGENEr1.1-00454	augustus	0.19	1	0.79	no
r11	PdomMRNAr1.1-00455.1	PdomGENEr1.1-00455	snap	0.25	1	0.65	no
r11	PdomMRNAr1.1-00456.1	PdomGENEr1.1-00456	augustus	0.20	0.99	0.86	no
r11	PdomMRNAr1.1-00457.1	PdomGENEr1.1-00457	genemark	0.31	0.95	0.73	no
r11	PdomMRNAr1.1-00458.1	PdomGENEr1.1-00458	augustus	0.33	1.15	1.02	no
r11	PdomMRNAr1.1-00459.1	PdomGENEr1.1-00459	augustus	0.23	0.99	0.84	no
r11	PdomMRNAr1.1-00460.1	PdomGENEr1.1-00460	augustus	0.36	0.05	0.01	no
r11	PdomMRNAr1.1-00461.1	PdomGENEr1.1-00461	genemark	0.45	0.95	0.89	no
r11	PdomMRNAr1.1-00462.1	PdomGENEr1.1-00462	snap	0.46	1	0.3	no
r11	PdomMRNAr1.1-00463.1	PdomGENEr1.1-00463	augustus	0.46	0.04	0.1	no
r11	PdomMRNAr1.1-00464.1	PdomGENEr1.1-00464	snap	0.50	1	0.3	no
r11	PdomMRNAr1.1-00465.1	PdomGENEr1.1-00465	genemark	0.41	1	1	no
r11	PdomMRNAr1.1-00466.1	PdomGENEr1.1-00466	snap	0.48	0.98	0.3	no
r11	PdomMRNAr1.1-00467.1	PdomGENEr1.1-00467	genemark	0.53	0	0	no
r11	PdomMRNAr1.1-00468.1	PdomGENEr1.1-00468	augustus	0.46	1	0.34	no
r11	PdomMRNAr1.1-00469.1	PdomGENEr1.1-00469	snap	0.48	0.91	0.87	no
r11	PdomMRNAr1.1-00470.1	PdomGENEr1.1-00470	snap	0.02	1.04	0.94	no
r11	PdomMRNAr1.1-00471.1	PdomGENEr1.1-00471	augustus	0.04	0.99	0.95	no
r11	PdomMRNAr1.1-00472.1	PdomGENEr1.1-00472	augustus	0.02	0.99	0.7	no
r11	PdomMRNAr1.1-00473.1	PdomGENEr1.1-00473	augustus	0.05	0.98	0.94	no
r11	PdomMRNAr1.1-00474.1	PdomGENEr1.1-00474	augustus	0.09	0.99	0.96	no
r11	PdomMRNAr1.1-00475.1	PdomGENEr1.1-00475	augustus	0.06	1	1	no
r11	PdomMRNAr1.1-00476.1	PdomGENEr1.1-00476	genemark	0.12	1.15	0.79	no
r11	PdomMRNAr1.1-00477.1	PdomGENEr1.1-00477	augustus	0.13	1	1	no
r11	PdomMRNAr1.1-00478.1	PdomGENEr1.1-00478	augustus	0.18	1	0.99	no
r11	PdomMRNAr1.1-00479.1	PdomGENEr1.1-00479	augustus	0.06	1	0.93	no
r11	PdomMRNAr1.1-00480.1	PdomGENEr1.1-00480	augustus	0.13	1.01	0.94	no
r11	PdomMRNAr1.1-00481.1	PdomGENEr1.1-00481	snap	0.12	0.79	0.24	no
r11	PdomMRNAr1.1-00482.1	PdomGENEr1.1-00482	augustus	0.07	1	1	no
r11	PdomMRNAr1.1-00483.1	PdomGENEr1.1-00483	augustus	0.41	0.11	0.1	no
r11	PdomMRNAr1.1-00484.1	PdomGENEr1.1-00484	snap	0.48	1.22	0.82	no
r11	PdomMRNAr1.1-00485.1	PdomGENEr1.1-00485	genemark	0.49	0.76	0.26	no
r11	PdomMRNAr1.1-00486.1	PdomGENEr1.1-00486	augustus	0.85	0.85	0.25	no
r11	PdomMRNAr1.1-00487.1	PdomGENEr1.1-00487	augustus	0.10	1	0.9	no
r11	PdomMRNAr1.1-00488.1	PdomGENEr1.1-00488	augustus	0.12	0	0	no
r11	PdomMRNAr1.1-00489.1	PdomGENEr1.1-00489	augustus	0.14	1	0.9	no
r11	PdomMRNAr1.1-00490.1	PdomGENEr1.1-00490	augustus	0.15	1	0.9	no
r11	PdomMRNAr1.1-00491.1	PdomGENEr1.1-00491	snap	0.17	1	0.53	no
r11	PdomMRNAr1.1-00491.2	PdomGENEr1.1-00491	snap	0.45	1	0.53	no
r11	PdomMRNAr1.1-00492.1	PdomGENEr1.1-00492	snap	0.26	1	0.31	yes
r11	PdomMRNAr1.1-00493.1	PdomGENEr1.1-00493	genemark	0.20	0	0	no
r11	PdomMRNAr1.1-00494.1	PdomGENEr1.1-00494	augustus	0.27	1.01	0.92	no
r11	PdomMRNAr1.1-00495.1	PdomGENEr1.1-00495	genemark	0.46	1	0.7	no
r11	PdomMRNAr1.1-00496.1	PdomGENEr1.1-00496	genemark	0.50	0	0	no
r11	PdomMRNAr1.1-00497.1	PdomGENEr1.1-00497	snap	0.60	0.59	0.27	yes
r11	PdomMRNAr1.1-00498.1	PdomGENEr1.1-00498	augustus	0.00	1	0.9	no
r11	PdomMRNAr1.1-00499.1	PdomGENEr1.1-00499	augustus	0.02	1	0.3	no
r11	PdomMRNAr1.1-00500.1	PdomGENEr1.1-00500	snap	0.04	1	0.9	no
r11	PdomMRNAr1.1-00501.1	PdomGENEr1.1-00501	augustus	0.11	0.91	0.92	no
r11	PdomMRNAr1.1-00502.1	PdomGENEr1.1-00502	augustus	0.08	0.99	0.94	no
r11	PdomMRNAr1.1-00503.1	PdomGENEr1.1-00503	augustus	0.26	1	0.69	no
r11	PdomMRNAr1.1-00504.1	PdomGENEr1.1-00504	augustus	0.00	0.99	0.97	no
r11	PdomMRNAr1.1-00505.1	PdomGENEr1.1-00505	augustus	0.00	1	0.9	no
r11	PdomMRNAr1.1-00506.1	PdomGENEr1.1-00506	augustus	0.07	0.99	1	no
r11	PdomMRNAr1.1-00507.1	PdomGENEr1.1-00507	augustus	0.07	0.95	0.7	no
r11	PdomMRNAr1.1-00508.1	PdomGENEr1.1-00508	augustus	0.05	0.05	0.02	no
r11	PdomMRNAr1.1-00509.1	PdomGENEr1.1-00509	augustus	0.07	1	0.7	no
r11	PdomMRNAr1.1-00510.1	PdomGENEr1.1-00510	augustus	0.07	1	0.98	no
r11	PdomMRNAr1.1-00511.1	PdomGENEr1.1-00511	augustus	0.10	1	0.96	no
r11	PdomMRNAr1.1-00512.1	PdomGENEr1.1-00512	augustus	0.07	1.14	0.74	no
r11	PdomMRNAr1.1-00513.1	PdomGENEr1.1-00513	augustus	0.12	1	0.8	no
r11	PdomMRNAr1.1-00514.1	PdomGENEr1.1-00514	augustus	0.11	1	0.7	no
r11	PdomMRNAr1.1-00515.1	PdomGENEr1.1-00515	augustus	0.18	0.99	0.98	no
r11	PdomMRNAr1.1-00516.1	PdomGENEr1.1-00516	augustus	0.17	0.39	0.3	no
r11	PdomMRNAr1.1-00517.1	PdomGENEr1.1-00517	augustus	0.08	0.95	0.8	no
r11	PdomMRNAr1.1-00518.1	PdomGENEr1.1-00518	snap	0.21	1	0.47	no
r11	PdomMRNAr1.1-00518.2	PdomGENEr1.1-00518	snap	0.57	1	0.47	no
r11	PdomMRNAr1.1-00519.1	PdomGENEr1.1-00519	augustus	0.17	0.96	0.73	no
r11	PdomMRNAr1.1-00520.1	PdomGENEr1.1-00520	augustus	0.22	1.04	0.95	no
r11	PdomMRNAr1.1-00521.1	PdomGENEr1.1-00521	snap	0.23	1	0.65	no
r11	PdomMRNAr1.1-00522.1	PdomGENEr1.1-00522	augustus	0.28	0.98	0.95	no
r11	PdomMRNAr1.1-00523.1	PdomGENEr1.1-00523	augustus	0.43	1	0.9	no
r11	PdomMRNAr1.1-00524.1	PdomGENEr1.1-00524	snap	0.00	0.96	0.99	no
r11	PdomMRNAr1.1-00525.1	PdomGENEr1.1-00525	augustus	0.03	1.01	1	no
r11	PdomMRNAr1.1-00526.1	PdomGENEr1.1-00526	augustus	0.03	1	1	no
r11	PdomMRNAr1.1-00527.1	PdomGENEr1.1-00527	snap	0.07	1	0.96	no
r11	PdomMRNAr1.1-00528.1	PdomGENEr1.1-00528	augustus	0.10	1	0.65	no
r11	PdomMRNAr1.1-00529.1	PdomGENEr1.1-00529	augustus	0.03	1	1	no
r11	PdomMRNAr1.1-00530.1	PdomGENEr1.1-00530	genemark	0.20	1	0.83	no
r11	PdomMRNAr1.1-00531.1	PdomGENEr1.1-00531	snap	0.14	1	0.75	no
r11	PdomMRNAr1.1-00531.2	PdomGENEr1.1-00531	snap	0.35	1	0.75	no
r11	PdomMRNAr1.1-00532.1	PdomGENEr1.1-00532	snap	0.31	1.16	0.9	no
r11	PdomMRNAr1.1-00533.1	PdomGENEr1.1-00533	genemark	0.30	1.1	1.03	no
r11	PdomMRNAr1.1-00534.1	PdomGENEr1.1-00534	snap	0.24	1	0.93	no
r11	PdomMRNAr1.1-00535.1	PdomGENEr1.1-00535	augustus	0.27	1.16	1.05	no
r11	PdomMRNAr1.1-00536.1	PdomGENEr1.1-00536	augustus	0.21	1	0.77	no
r11	PdomMRNAr1.1-00537.1	PdomGENEr1.1-00537	augustus	0.39	1	1	no
r11	PdomMRNAr1.1-00538.1	PdomGENEr1.1-00538	genemark	0.37	0.74	0.22	no
r11	PdomMRNAr1.1-00539.1	PdomGENEr1.1-00539	augustus	0.38	1.02	0.91	no
r11	PdomMRNAr1.1-00540.1	PdomGENEr1.1-00540	snap	0.63	0.83	0.31	yes
r11	PdomMRNAr1.1-00541.1	PdomGENEr1.1-00541	snap	0.58	0.7	0.21	no
r11	PdomMRNAr1.1-00542.1	PdomGENEr1.1-00542	snap	0.76	0.25	0.07	no
